topic_index,topic_rank,term_rank,feature,topic_loading,ngram_contrast_rank,ngram_z_score,ngram_ranking_score
7,67,6,illness john is,0.23867501438417107,419,-2.398393392436962,1.2591565310294048
7,67,7,john is,0.23000888000841657,626,-2.257347372527489,1.0158063176373702
7,67,8,john is a,0.19329646168409811,959,-2.107945775806181,0.7904796659273179
7,67,9,note patient john,0.1506963140471067,2400,-1.8445470888598938,0.5072504494364708
7,67,10,he,0.1467761703744007,1885,-1.897511823685668,0.5692535471057004
7,67,11,. he,0.14466199585341652,69,-3.163883302578308,2.4520095594981886
7,67,12,male,0.12488685000303901,1623,-1.8809915877125698,0.6113222660065852
7,67,13,he denies,0.10821295967286505,444,-2.5933657478105534,1.2318487302100127
7,67,14,he reports,0.10228153484589257,714,-2.3189600395942773,0.927584015837711
7,67,15,ago. he,0.07900860950706055,494,-2.339877038857971,1.1699385194289855
93,68,1,number 5,0.3714831695543661,939,-2.4577799864142436,0.7987784955846292
93,68,2,copy number 5,0.3714831695543661,938,-2.4577799864142436,0.7987784955846292
93,68,3,met amplification copy,0.35803640302505735,1066,-2.325693971857551,0.7558505408537042
93,68,4,5 .,0.3253090518085009,11,-3.4832246459326406,3.309063413636008
93,68,5,amplification copy,0.27339582737390783,1006,-2.2168278483082986,0.7758897469079045
93,68,6,and met amplification,0.26785194886756947,412,-2.6664537538256456,1.2665655330671817
93,68,7,amplification copy number,0.2458390453424308,1337,-2.076184202135786,0.6747598656941305
93,68,8,met amplification,0.23907426101860438,829,-2.2780018143144534,0.85425068036792
93,68,9,5 -,0.14797078444046693,1805,-1.9349287340567214,0.5804786202170164
93,68,10,and met,0.13822556335871883,2035,-1.984385235955636,0.5457059398877999
93,68,11,met amplification pd-l1,0.1260533238691089,772,-2.2268263159053103,0.8907305263621241
93,68,12,amplification pd-l1,0.08237917246009836,2684,-1.7582519916132386,0.48351929769364066
93,68,13,demonstrated kras g12c,0.06496423766157984,230,2.7563048725803316,1.653782923548199
93,68,14,demonstrated kras,0.06496423766157984,229,2.7563048725803316,1.653782923548199
93,68,15,capmatinib,0.06394989381192218,240,-2.679570751639721,1.6077424509838327
26,69,1,right adrenal,0.5320547363672926,1282,1.9674140041706303,0.6885949014597206
26,69,2,- right adrenal,0.3806647883872725,817,2.2928772676278486,0.8598289753604432
26,69,3,right adrenal gland,0.3092680239607908,1888,1.7504048670598928,0.5688815817944652
26,69,4,right adrenal lesion,0.2609475808808273,1853,2.089435736455044,0.5745948275251371
26,69,5,the right adrenal,0.22639019896590754,1209,2.1908139172698515,0.7120145231127017
26,69,6,right adrenal metastasis,0.2076999488517587,2532,1.8048554779201664,0.4963352564280458
26,69,7,adrenal metastasis.,0.1498406189155763,1074,2.312201230324644,0.7514653998555094
26,69,8,cm right adrenal,0.14530724158986122,2945,1.858421548892429,0.46460538722310724
26,69,9,and right,0.12792089451125024,35,3.2923110701338905,2.880772186367154
26,69,10,gland and,0.0995381274386944,2943,1.6901158035308073,0.46478184597097205
26,69,11,adrenal gland a,0.084966501311121,2314,1.7207326453672327,0.5162197936101698
26,69,12,gland a,0.084966501311121,2313,1.7207326453672327,0.5162197936101698
26,69,13,ago - left,0.07302384738389654,514,2.410714460057287,1.1450893685272112
26,69,14,left adrenal metastasis.,0.0664164959792811,1100,2.2963756503906514,0.7463220863769617
26,69,15,metastasis.,0.0625782080021803,928,-2.4691318739848613,0.80246785904508
88,70,1,lobe nodule,0.590756625668431,680,-2.254082408615314,0.9579850236615084
88,70,2,lower lobe nodule,0.458130317701479,1472,-1.843445193424564,0.6452058176985973
88,70,3,solid nodule in,0.25230690573173253,799,-2.1899239107960957,0.8759695643184383
88,70,4,nodule in,0.2117634631264793,2504,-1.8164534823911016,0.49952470765755297
88,70,5,lobe nodule and,0.2095122553176784,1448,-2.1622444249013006,0.6486733274703902
88,70,6,nodule in the,0.20387831278898902,2777,-1.7375720478370764,0.47783231315519603
88,70,7,cm solid nodule,0.16936944872879367,2887,-1.7051726485901606,0.4689224783622942
88,70,8,lower lobe,0.10550895883790612,1091,-2.1372966810496927,0.7480538383673924
88,70,9,underwent right upper,0.08644524152809722,1179,-2.4070920770705704,0.7221276231211711
88,70,10,lower,0.07394600874606387,980,-2.0876412243065197,0.7828654591149449
88,70,11,calcification.,0.06561799581190378,142,-2.8580152849991363,2.0006106994993953
88,70,12,underwent right,0.06129131654722275,1980,-2.0186591175288084,0.5551312573204223
88,70,13,cm axial,0.05957468697001735,410,-2.4156530183874256,1.2682178346533983
88,70,14,well-circumscribed,0.05792868601292378,818,2.4547881879388127,0.8591758657785844
88,70,15,suvmax =,0.05166224508318095,524,-2.3835689400938325,1.1321952465445704
30,71,1,jensen,0.5247120160130737,1203,-2.3818313881461823,0.7145494164438547
30,71,2,harold jensen,0.5117871560379688,1201,-2.3822892665458006,0.7146867799637402
30,71,3,patient harold jensen,0.47353658245221936,1208,-2.373385504892902,0.7120156514678706
30,71,4,he,0.1303942191988137,1885,-1.897511823685668,0.5692535471057004
30,71,5,. he,0.12147134927386849,69,-3.163883302578308,2.4520095594981886
30,71,6,male,0.11118999213073218,1623,-1.8809915877125698,0.6113222660065852
30,71,7,he denies,0.09379984257341052,444,-2.5933657478105534,1.2318487302100127
30,71,8,age 80,0.09023009531351951,2018,-1.8282103065657838,0.5484630919697351
30,71,9,he reports,0.08917129732163882,714,-2.3189600395942773,0.927584015837711
30,71,10,at age 80,0.07175037607116201,2674,-1.7615723624628024,0.4844323996772707
30,71,11,age 82,0.059919723535896675,2009,-2.0016743512944393,0.5504604466059708
30,71,12,he has,0.0574482333190919,2824,-1.723065205811679,0.4738429315982118
30,71,13,he has been,0.050271028541581074,178,-2.977706996391811,1.7866241978350865
30,71,14,he was,0.04728858050131914,1899,-1.8914433455900177,0.5674330036770053
30,71,15,recent imaging.,0.043682266684232585,108,3.08961402058026,2.1627298144061817
36,72,1,0.6-1.3,0.36431438215082107,548,-2.452165662397609,1.103474548078924
36,72,2,dl 0.6-1.3,0.35148381251721633,628,-2.3856780997839127,1.0139131924081628
36,72,3,mg dl 0.6-1.3,0.35148381251721633,629,-2.3856780997839127,1.0139131924081628
36,72,4,dl 13.5-17.5,0.3495108294614286,583,-2.494094574739889,1.0599901942644527
36,72,5,g dl 13.5-17.5,0.3495108294614286,582,-2.494094574739889,1.0599901942644527
36,72,6,13.5-17.5,0.349101782098823,601,-2.448395133414133,1.0405679317010066
36,72,7,dl 0.6-1.3 egfr,0.2501412771480296,842,-2.2572783077813794,0.8464793654180173
36,72,8,0.6-1.3 egfr,0.24868723000472093,883,-2.1917476128178897,0.8219053548067086
36,72,9,0.6-1.3 egfr ckd-epi,0.1499268436801966,1215,-2.031290983212693,0.7109518441244425
36,72,10,<=40,0.12392975211102336,2455,-1.8296754805745918,0.5031607571580128
36,72,11,he,0.07127951422547851,1885,-1.897511823685668,0.5692535471057004
36,72,12,. he,0.06987447726744435,69,-3.163883302578308,2.4520095594981886
36,72,13,male,0.06345820227576952,1623,-1.8809915877125698,0.6113222660065852
36,72,14,he denies,0.05872619329683893,444,-2.5933657478105534,1.2318487302100127
36,72,15,he reports,0.05294293733991196,714,-2.3189600395942773,0.927584015837711
22,73,1,mediastinal radiation,0.40618567203679307,1800,2.1132950692491335,0.5811561440435118
22,73,2,postoperative mediastinal,0.40055291809017696,1310,2.2693805920594716,0.6808141776178415
22,73,3,and postoperative mediastinal,0.35944649167274617,924,2.2970734788611717,0.8039757176014101
22,73,4,postoperative mediastinal radiation,0.33126520268407195,1958,2.230562846554976,0.557640711638744
22,73,5,gy,0.22702229276251087,146,3.1532543724961624,1.9707839828101015
22,73,6,chemotherapy and postoperative,0.1549598628648925,1984,1.847610442179769,0.5542831326539307
22,73,7,mediastinal radiation 60,0.15083731485970678,2968,1.8534937253028514,0.46337343132571285
22,73,8,node dissection,0.12795789806216815,499,-2.5936179758766422,1.167128089144489
22,73,9,lymph node dissection,0.12545896470315612,553,-2.5893575102384085,1.1004769418513236
22,73,10,fx,0.12118781922680137,2366,1.8601310857378166,0.5115360485778996
22,73,11,radiation,0.12045645816022148,241,2.922741090082179,1.6075075995451984
22,73,12,dissection,0.10995796908248694,1033,-2.3583352622088216,0.7664589602178671
22,73,13,adjuvant,0.09815109939444648,1088,-2.3040505462818177,0.7488164275415908
22,73,14,lobectomy with,0.09174972567370304,863,-2.375884381356086,0.8315595334746301
22,73,15,- post-operative,0.0906857610095655,1333,-2.250945190437091,0.6752835571311273
97,74,1,metastases treated,0.36359384757774266,337,2.636329241358639,1.3840728517132854
97,74,2,brain metastases treated,0.36323013540961896,340,2.6091671029232404,1.369812729034701
97,74,3,metastases treated with,0.35256722583098554,393,2.5768209357598595,1.2884104678799297
97,74,4,- brain metastases,0.23641952256259327,376,2.6284605040695137,1.3142302520347569
97,74,5,stereotactic,0.21956353757572303,373,2.651915240851123,1.3259576204255614
97,74,6,radiosurgery,0.18969892499739074,1024,2.3654173583016957,0.7687606414480511
97,74,7,stereotactic radiosurgery,0.18745006870945832,1010,2.385370588076064,0.7752454411247208
97,74,8,brain metastases,0.1764999075913112,262,2.8187374786072743,1.550305613234001
97,74,9,with stereotactic radiosurgery,0.16694126553785402,1640,2.2107755098307846,0.6079632652034658
97,74,10,with stereotactic,0.16683325840942206,2545,1.9821253015406772,0.4955313253851693
97,74,11,cerebellar,0.15770829878191475,275,2.74875819352511,1.5118170064388108
97,74,12,to brain,0.1541317306035142,147,2.919006196251266,1.9703291824696045
97,74,13,gy,0.15367912531561967,146,3.1532543724961624,1.9707839828101015
97,74,14,srs,0.14733804996120928,1425,2.3751248202345527,0.6531593255645021
97,74,15,brain metastases.,0.12407497273386157,323,2.8030964696257947,1.4015482348128974
34,75,1,hgb 13.8,0.49208902103066415,405,-2.4245682114394937,1.272898311005734
34,75,2,hgb 13.8 g,0.4920890210306641,406,-2.4245682114394937,1.272898311005734
34,75,3,13.8,0.37224778843318945,1305,-1.9510222393195813,0.6828577837618535
34,75,4,13.8 g,0.37224778843318945,1304,-1.9510222393195813,0.6828577837618535
34,75,5,13.8 g dl,0.37224778843318945,1303,-1.9510222393195813,0.6828577837618535
34,75,6,node,0.07053228857384211,65,-3.121405877420767,2.497124701936613
34,75,7,4.1,0.041997107799220945,2139,1.776892720573125,0.5330678161719375
34,75,8,no enhancing intracranial,0.039895403476254275,254,-2.7062915379080827,1.5706156246787981
34,75,9,infiltrates.,0.03351664877736387,605,-2.439470612887207,1.0367750104770628
34,75,10,and right,0.03329111226930904,35,3.2923110701338905,2.880772186367154
34,75,11,an oncogenic,0.03326281140004658,757,-2.2502296704091904,0.9000918681636763
34,75,12,plt 230 k,0.03307195719484875,2662,-1.6188762761544504,0.4856628828463351
34,75,13,ki-67,0.03260570023612217,1923,2.051912805766216,0.5642760215857094
34,75,14,but denies,0.031178768547254158,300,2.745701888384003,1.4414934914016015
34,75,15,fdg-avid lesions in,0.03006955231328325,1083,-2.30669598450081,0.7496761949627633
89,76,1,age 64,0.49974357813626497,2810,1.7277416755023471,0.4751289607631455
89,76,2,at age 64,0.42756948341912304,2245,1.7431080638466914,0.5229324191540073
89,76,3,64-year-old,0.3548012583632192,2024,1.8246885923427167,0.547406577702815
89,76,4,age 65,0.35275720722013304,2129,1.7807852710331615,0.5342355813099484
89,76,5,at age 65,0.27780892164374116,2941,1.5495380178648221,0.46486140535944664
89,76,6,64 encounter type,0.19510033141934338,2091,1.9575578395933322,0.5383284058881664
89,76,7,64 encounter,0.19510033141934338,2093,1.9575578395933322,0.5383284058881664
89,76,8,age 64 encounter,0.19510033141934338,2092,1.9575578395933322,0.5383284058881664
89,76,9,65 encounter type,0.10842913956057733,2928,1.8242718697333582,0.4658408524497683
89,76,10,age 65 encounter,0.10842913956057731,2927,1.8242718697333582,0.4658408524497683
89,76,11,65 encounter,0.10842913956057731,2926,1.8242718697333582,0.4658408524497683
89,76,12,no lymphadenopathy. -,0.056404163130768396,106,3.0989815451236686,2.169287081586568
89,76,13,calcification.,0.03842660132683568,142,-2.8580152849991363,2.0006106994993953
89,76,14,extra-axial,0.03756022018896543,144,3.0728332057380707,1.9973415837297461
89,76,15,bowel no wall,0.0363156188496496,1613,2.0451107727772766,0.613533231833183
60,77,1,firm.,0.5348346955015834,1228,2.175770929165943,0.7071255519789315
60,77,2,firm. -,0.4671853575171545,1642,2.208986674382043,0.6074713354550618
60,77,3,tan-white firm. -,0.43430922702753993,2299,1.8813835746904723,0.5173804830398799
60,77,4,firm. - core,0.3094096625048092,2757,1.7730619549149607,0.47946550364158735
60,77,5,0.7 cm,0.08460436272657051,319,2.565514210392488,1.4110328157158687
60,77,6,radiation,0.06717318678422791,241,2.922741090082179,1.6075075995451984
60,77,7,no necrosis is,0.06487749561925082,652,2.467699245669162,0.9870796982676648
60,77,8,required at this,0.06340776104090808,265,2.6704902761249185,1.535531908771828
60,77,9,plan and,0.06324006917087598,96,-2.9752074199088714,2.2314055649316535
60,77,10,- cbc and,0.05968286607642236,404,2.42685003616113,1.2740962689845932
60,77,11,required at,0.05617664543187225,359,2.5497067001925315,1.338596017601079
60,77,12,smoking history,0.05128925635342371,487,2.361815732361701,1.1809078661808505
60,77,13,- sex age,0.05030017327264868,216,-2.792740331663539,1.6756441989981234
60,77,14,0.9 cm,0.0471166472353031,1,4.3225577380183475,4.3225577380183475
60,77,15,brain metastases.,0.0465830446114302,323,2.8030964696257947,1.4015482348128974
99,78,1,adenocarcinoma of,0.2729260185015699,1558,-2.083338799590518,0.6250016398771554
99,78,2,a positive,0.2566617855781584,182,-2.8409749207557122,1.7756093254723202
99,78,3,napsin a positive,0.25660542261504565,181,-2.8422550335932417,1.776409395995776
99,78,4,adenocarcinoma of the,0.24315907660178238,1969,-2.021158193756941,0.5558185032831588
99,78,5,adenocarcinoma,0.18057547543585448,2243,-1.901602971776475,0.5229408172385307
99,78,6,supports pulmonary,0.1799038340583402,212,-2.814134807510877,1.6884808845065262
99,78,7,---------------- ttf-1 thyroid,0.17302971478067944,963,-2.426205290849965,0.7885167195262386
99,78,8,ttf-1 thyroid transcription,0.17227810158073256,975,-2.2409841547171645,0.7843444541510075
99,78,9,ttf-1 thyroid,0.17227810158073256,976,-2.2409841547171645,0.7843444541510075
99,78,10,---------------- ttf-1,0.15234194563172998,607,-2.439309928129535,1.0367067194550523
99,78,11,-------- ---------------- ttf-1,0.15234194563172995,606,-2.439309928129535,1.0367067194550523
99,78,12,factor-1,0.1345662992666146,1954,-1.7159751256718763,0.5576919158433598
99,78,13,transcription,0.1345662992666146,1956,-1.7159751256718763,0.5576919158433598
99,78,14,thyroid transcription factor-1,0.1345662992666146,1953,-1.7159751256718763,0.5576919158433598
99,78,15,thyroid transcription,0.1345662992666146,1957,-1.7159751256718763,0.5576919158433598
61,79,1,10.8,0.4037583560778548,2042,-1.982967567749784,0.5453160811311907
61,79,2,10.8 g dl,0.39205742708001373,2286,-1.8859882107839587,0.5186467579655887
61,79,3,10.8 g,0.39205742708001373,2287,-1.8859882107839587,0.5186467579655887
61,79,4,hgb 10.8 g,0.3585887846876395,2458,-1.8285108394895346,0.5028404808596221
61,79,5,hgb 10.8,0.3548246173108649,2653,-1.7710687386277713,0.4870439031226371
61,79,6,transfusion,0.12017686051911199,2870,1.7107164348887596,0.47044701959440893
61,79,7,lower lobe,0.07908860194474712,1091,-2.1372966810496927,0.7480538383673924
61,79,8,- anemia,0.07483935243860375,2695,1.7564105156252592,0.48301289179694634
61,79,9,lower,0.0747660105475945,980,-2.0876412243065197,0.7828654591149449
61,79,10,no brain,0.07177741848885627,102,-3.031777167901823,2.1980384467288214
61,79,11,physical function 55,0.07090710825462856,1081,2.141976878503288,0.7496919074761508
61,79,12,monitoring of,0.0585766329441138,201,2.8529183023180216,1.711750981390813
61,79,13,cough or,0.04673103529729447,573,2.532850621170877,1.0764615139976226
61,79,14,chills and,0.045563351472635544,399,-2.699047980924547,1.2820477909391599
61,79,15,low anc,0.045158733818665885,663,-2.4487399143406097,0.9794959657362439
18,80,1,evelyn,0.4126227967529972,2666,1.940108660732892,0.485027165183223
18,80,2,patient evelyn martinez,0.4092260866193275,1727,2.158024807695303,0.5934568221162083
18,80,3,evelyn martinez,0.3965746192061979,2123,2.1387068141641743,0.5346767035410436
18,80,4,patient evelyn,0.38547139854609463,2581,1.9736284340576788,0.4934071085144197
18,80,5,report patient evelyn,0.24840285513060922,2587,1.9708464037245579,0.49271160093113947
18,80,6,evelyn martinez age,0.23108880517389632,2486,2.001896357752025,0.5004740894380062
18,80,7,note patient evelyn,0.18094992979345167,2760,1.9165903667077693,0.4791475916769423
18,80,8,she,0.1545551512789951,2166,1.7680839457262885,0.5304251837178865
18,80,9,female,0.12978233751966792,1991,1.8423651348780161,0.5527095404634048
18,80,10,female mrn,0.10246216020409936,1040,2.17878670739543,0.7625753475884004
18,80,11,woman with stage,0.09864800497138483,127,2.8691269212810058,2.080117017928729
18,80,12,her,0.09771153273876954,1176,2.2253473704952915,0.7232378954109697
18,80,13,she reports,0.09234197179112257,1871,1.9043551744844907,0.5713065523453472
18,80,14,ms.,0.08925837908554927,1721,1.829453268239228,0.5945723121777491
18,80,15,husband,0.08076364847802929,2578,1.9325564499453116,0.49349209346817785
54,81,1,adenocarcinoma of,0.25542298278097053,1558,-2.083338799590518,0.6250016398771554
54,81,2,adenocarcinoma of the,0.2344377291317461,1969,-2.021158193756941,0.5558185032831588
54,81,3,clone,0.2178331563302293,2076,-1.8034507630085255,0.5410352289025576
54,81,4,---------------- ttf-1 clone,0.20625281685210686,1149,-2.0881521701834114,0.7308532595641939
54,81,5,ttf-1 clone,0.19662093487529875,1619,-1.882650293881626,0.6118613455115285
54,81,6,clone 8g7g3,0.19637095008576366,1604,-1.8918533676036575,0.6148523444711887
54,81,7,clone 8g7g3 1,0.19637095008576366,1603,-1.8918533676036575,0.6148523444711887
54,81,8,ttf-1 clone 8g7g3,0.19637095008576366,1605,-1.8918533676036575,0.6148523444711887
54,81,9,a positive,0.1918666352114353,182,-2.8409749207557122,1.7756093254723202
54,81,10,napsin a positive,0.1914147165057963,181,-2.8422550335932417,1.776409395995776
54,81,11,8g7g3,0.18908092028807,1941,-1.8704723531008522,0.5611417059302557
54,81,12,8g7g3 1,0.18908092028807,1942,-1.8704723531008522,0.5611417059302557
54,81,13,supports pulmonary,0.17182919152329312,212,-2.814134807510877,1.6884808845065262
54,81,14,adenocarcinoma,0.16822729633370617,2243,-1.901602971776475,0.5229408172385307
54,81,15,-------- ---------------- ttf-1,0.13876985552925716,606,-2.439309928129535,1.0367067194550523
70,82,1,138 meq,0.5597961352103056,1367,-2.0503216994576494,0.6663545523237361
70,82,2,138 meq l,0.5597961352103056,1368,-2.0503216994576494,0.6663545523237361
70,82,3,na 138 meq,0.4472105702377649,2333,-1.868845877027149,0.513932616182466
70,82,4,meq l 3.5-5.0,0.13751649675293562,2127,-1.943419057692979,0.5344402408655693
70,82,5,4.1,0.09447461938156175,2139,1.776892720573125,0.5330678161719375
70,82,6,high bun,0.05889988868369675,1572,-1.7766897087710218,0.6218413980698576
70,82,7,radiation,0.05379037717875044,241,2.922741090082179,1.6075075995451984
70,82,8,ast 32 u,0.05119254593575926,2982,1.846480596226604,0.461620149056651
70,82,9,squamous nsclc. -,0.045460995964325006,8,3.5298911347320856,3.4416438563637834
70,82,10,node,0.04498433259074721,65,-3.121405877420767,2.497124701936613
70,82,11,- spleen,0.04109841752638846,256,-2.615312536940792,1.5691875221644753
70,82,12,extracted,0.0397166939301667,84,3.1357129252221587,2.351784693916619
70,82,13,mediastinal or hilar,0.03600257117612559,516,-2.4056465828852933,1.1426821268705143
70,82,14,or hilar,0.035659559552670965,650,-2.3281740564237645,0.9894739739800998
70,82,15,new weakness,0.03465724579301874,676,2.402639829824051,0.9610559319296205
74,83,1,stage iiia,0.6106321890225433,2507,-1.8154510877836683,0.4992490491405088
74,83,2,iiia,0.6027631051397591,2672,-1.7617336454627304,0.4844767525022509
74,83,3,for stage iiia,0.27911854801691,1685,-2.1529542220584723,0.5997515332877174
74,83,4,post-operative,0.10262789724449212,552,-2.5904736010544336,1.1009512804481343
74,83,5,stable postoperative,0.08247711839944528,191,-2.669398964660876,1.7351093270295692
74,83,6,postoperative changes,0.07937533014421412,314,-2.7111598561381594,1.4233589244725333
74,83,7,dlco,0.0660754408218182,123,-2.8996526494853554,2.1022481708768828
74,83,8,pre-operative,0.06226465794370598,2345,-1.7111133597727917,0.5133340079318375
74,83,9,lung or,0.055764150870585706,192,-2.7703506823976047,1.731469176498503
74,83,10,adjuvant,0.05166642555295146,1088,-2.3040505462818177,0.7488164275415908
74,83,11,or hilar,0.05146593540705924,650,-2.3281740564237645,0.9894739739800998
74,83,12,- post-operative,0.05047937889782297,1333,-2.250945190437091,0.6752835571311273
74,83,13,hemithorax,0.05011347453202936,169,-2.8917417589969983,1.807338599373124
74,83,14,mediastinal or hilar,0.04834934015315484,516,-2.4056465828852933,1.1426821268705143
74,83,15,dissection,0.048235048634278764,1033,-2.3583352622088216,0.7664589602178671
91,84,1,555,0.35444762389737233,2199,-1.9178904078293395,0.5274198621530684
91,84,2,medical oncology contact,0.334499080600313,887,-2.0516309010403457,0.8206523604161383
91,84,3,oncology contact,0.3271090204057405,969,-1.9670601733833226,0.786824069353329
91,84,4,contact 555 123-4567,0.31774266698547443,1502,-1.9618634811723947,0.6376056313810283
91,84,5,oncology contact 555,0.31336867807040863,1409,-2.0220401788473366,0.6571630581253844
91,84,6,contact 555,0.3018138008506818,1861,-1.9108065836663848,0.5732419750999154
91,84,7,555 123-4567,0.29504448974905534,2310,-1.8781506584810874,0.5164914310822991
91,84,8,123-4567,0.29504448974905534,2311,-1.8781506584810874,0.5164914310822991
91,84,9,signature provider dr.,0.09039825697599145,2809,1.7277956017150324,0.47514379047163396
91,84,10,- palliative,0.08113576390614331,72,2.950417876000158,2.4340947477001307
91,84,11,signature provider,0.0756058607725086,2940,1.6688227148632282,0.4648863277118993
91,84,12,- palliative care,0.05822943404319538,116,2.8502247045647113,2.1376685284235335
91,84,13,clinic --- chief,0.05226627594158991,2602,-1.6384132110285188,0.49152396330855563
91,84,14,l858r,0.0515355843984921,2302,-1.880594229520852,0.5171634131182343
91,84,15,the entire,0.051303921986987744,1366,-2.222873697831174,0.6668621093493522
1,85,1,right cerebellar,0.38218844883702285,796,2.3415181823116256,0.8780693183668595
1,85,2,cerebellar,0.3640346300513028,275,2.74875819352511,1.5118170064388108
1,85,3,hemisphere,0.2822654494371026,316,2.6938030984758528,1.4142466266998224
1,85,4,right cerebellar hemisphere,0.27814149500669605,602,2.4449187581984737,1.0390904722343512
1,85,5,cerebellar hemisphere,0.26509151658420294,457,2.566847839469304,1.2192527237479194
1,85,6,and right cerebellar,0.2312053180856617,633,2.5140533780034495,1.0056213512013799
1,85,7,- right cerebellar,0.22423205786559305,423,2.5042066477874383,1.2521033238937191
1,85,8,frontal,0.1803957094542572,618,2.409686167347712,1.0241166211227775
1,85,9,enhancing lesions left,0.17806617192894292,42,3.2045339742112255,2.803967227434822
1,85,10,frontal lobe,0.16751254650479028,336,2.636395522379395,1.3841076492491822
1,85,11,and right,0.16296201154494894,35,3.2923110701338905,2.880772186367154
1,85,12,cm right cerebellar,0.14563076955355478,2036,1.8189903885077505,0.5456971165523251
1,85,13,brain metastases,0.14385321351416738,262,2.8187374786072743,1.550305613234001
1,85,14,- left frontal,0.12527565586205316,1529,1.942127251395799,0.6311913567036347
1,85,15,cm and right,0.0966638584921919,458,2.704253781357051,1.216914201610673
4,86,1,iv squamous,0.42491035659345194,1940,1.870497041212035,0.5611491123636104
4,86,2,stage iv squamous,0.4173617807511163,2107,1.7877500951439023,0.5363250285431707
4,86,3,iv squamous nsclc,0.3407939546791172,1791,1.9436043818270965,0.583081314548129
4,86,4,cell carcinoma,0.2547237904349413,2814,1.7263972130624132,0.47475923359216365
4,86,5,iv squamous non-small,0.18337307868163003,2117,1.9456713299336892,0.5350596157317645
4,86,6,iv t3 n2,0.1740713090655199,2111,1.9488109458608658,0.5359230101117382
4,86,7,squamous nsclc.,0.1733246228563731,706,2.3388920771741857,0.9355568308696743
4,86,8,cdkn2a,0.1414229232458166,839,2.2599899666553136,0.8474962374957427
4,86,9,squamous nsclc. -,0.10830648613173648,8,3.5298911347320856,3.4416438563637834
4,86,10,cdkn2a homozygous,0.10593698194614,1777,1.949818183608402,0.5849454550825206
4,86,11,histology,0.09954210633504752,621,2.5490552777500946,1.0196221111000379
4,86,12,subset,0.09864824356815098,341,2.7298222199639315,1.3649111099819657
4,86,13,differentiated,0.09501478961641084,1981,2.0179999655681233,0.554949990531234
4,86,14,supports squamous,0.09331110921543351,2786,1.7361409063773525,0.477438749253772
4,86,15,squamous nsclc kras,0.091786987780561,2921,1.6951797639715789,0.4661744350921842
21,87,1,post-operative changes,0.35570321059317317,95,-3.1889036693232566,2.2322325685262796
21,87,2,post-surgical,0.22736460501235042,160,-2.8733916686577765,1.8677045846275548
21,87,3,post-operative,0.22380723638458364,552,-2.5904736010544336,1.1009512804481343
21,87,4,residual or,0.22319445248356065,49,-3.3477050321233968,2.678164025698717
21,87,5,no residual or,0.2187585955111272,81,-3.2794981636854494,2.377636168671951
21,87,6,no residual,0.20542403740931547,253,-2.7338172047305593,1.5719448927200714
21,87,7,post-surgical changes,0.178615580109482,465,-2.6837559667299513,1.207690185028478
21,87,8,or recurrent,0.17814144284598918,47,-3.205386566592371,2.7245785816035157
21,87,9,residual or recurrent,0.17138550366261152,85,-3.1240316733928943,2.343023755044671
21,87,10,adjuvant,0.14265587093061,1088,-2.3040505462818177,0.7488164275415908
21,87,11,lobectomy,0.13402719042466646,2233,-2.096402992744641,0.5241007481861603
21,87,12,staple,0.13306853703413835,868,-2.5508958093596807,0.8290411380418963
21,87,13,changes consistent with,0.12653766051285295,794,-2.341658642566526,0.8781219909624473
21,87,14,changes consistent,0.12653766051285292,795,-2.341658642566526,0.8781219909624473
21,87,15,lobectomy.,0.12049995137137744,284,-2.5830741115893354,1.4852676141638677
77,88,1,plt 240 k,0.4678008010829274,656,-2.4619076389984627,0.9847630555993852
77,88,2,240 k,0.4065301799665188,1146,-2.089484702738529,0.7313196459584851
77,88,3,plt 240,0.37831806954423003,1854,-1.9147261816355596,0.5744178544906678
77,88,4,dl plt 240,0.23374557357093784,1657,-2.015489936933221,0.6046469810799663
77,88,5,240 k l,0.21818617509120705,1995,-2.006840748715713,0.5518812058968211
77,88,6,240 k ul,0.1742358285898629,1982,-1.848380019769635,0.5545140059308905
77,88,7,0.,0.12775725649071282,1265,-2.133537721007658,0.6933997593274889
77,88,8,dry cough,0.08302837005717807,378,-2.7628724669682523,1.3123644218099197
77,88,9,plt 260 k,0.07438224533612864,2904,-1.6999822176035069,0.46749510984096443
77,88,10,spouse,0.07314480545867903,415,-2.6617346896363494,1.264323977577266
77,88,11,with spouse,0.07085101018668744,510,-2.5558078091412244,1.150113514113551
77,88,12,lives with spouse,0.06780507868594828,596,-2.4584373649304534,1.0448358800954427
77,88,13,studies -,0.06565827125928926,91,-3.1349910248924457,2.272868493047023
77,88,14,260 k ul,0.06299240424750964,1200,-2.199544529395452,0.7148519720535219
77,88,15,dl plt 260,0.06287601630144903,641,-2.355539994691729,1.0011044977439847
55,89,1,t1-weighted,0.36235493117558776,214,2.7993039538768385,1.679582372326103
55,89,2,t1-weighted t2-weighted,0.31856980299051324,163,2.9549540078593712,1.846846254912107
55,89,3,t2-weighted,0.3173878595208806,111,2.972181109354995,2.154831304282371
55,89,4,t2-weighted flair diffusion-weighted,0.298768433677358,503,2.434714201828463,1.1564892458685199
55,89,5,t1-weighted t2-weighted flair,0.29574170084283,645,2.3438227385311015,0.9961246638757181
