top_k,feature,outer_fold_count,mean_rank,mean_z_score,mean_abs_z_score,mean_ranking_score
400,pancreas spleen,1,224.0,-2.6566868890744684,2.6566868890744684,1.594012133444681
400,dexamethasone taper,1,185.0,2.653701769491318,2.653701769491318,1.5922210616947907
400,ordered,1,207.0,2.7688978569273224,2.7688978569273224,1.5921162677332101
400,lab review,1,211.0,-2.648748342684237,2.648748342684237,1.5892490056105422
400,mild anxiety,1,234.0,-2.7632995644702234,2.7632995644702234,1.5888972495703784
400,mediastinal nodes stable,1,212.0,2.6417785375549365,2.6417785375549365,1.5850671225329618
400,disease past,1,210.0,-2.75388806284275,2.75388806284275,1.583485636134581
400,occasional alcohol 1-2,1,237.0,-2.7536861975345603,2.7536861975345603,1.5833695635823721
400,was referred to,1,213.0,-2.5328459981742255,2.5328459981742255,1.583028748858891
400,severity 2 nausea,1,239.0,2.751875633842108,2.751875633842108,1.582328489459212
400,definitive squamous differentiation,1,211.0,2.871540682157696,2.871540682157696,1.579347375186733
400,calcification.,1,215.0,-2.631698500950764,2.631698500950764,1.5790191005704584
400,q8h prn for,1,240.0,-2.74462325303482,2.74462325303482,1.5781583704950215
400,sleep hygiene,1,187.0,2.630157770803546,2.630157770803546,1.5780946624821275
400,on kras-targeted,1,241.0,2.629861996256025,2.629861996256025,1.5779171977536148
400,low expression,1,212.0,-2.867149463523516,2.867149463523516,1.576932204937934
400,60 %.,1,188.0,2.6273024401754035,2.6273024401754035,1.576381464105242
400,of actionable,1,213.0,-2.626319862346922,2.626319862346922,1.5757919174081532
400,lesions are,1,189.0,-2.5207663926984964,2.5207663926984964,1.5754789954365602
400,father lung,1,216.0,2.624544439336913,2.624544439336913,1.5747266636021477
400,influence immunotherapy,1,228.0,2.6154580367980715,2.6154580367980715,1.5692748220788428
400,with associated right,1,190.0,-2.728997656967164,2.728997656967164,1.569173652756119
400,anti-pd-1 pd-l1,1,217.0,-2.7260756964836173,2.7260756964836173,1.5674935254780797
400,4r and,1,214.0,-2.605572267308338,2.605572267308338,1.5633433603850029
400,laboratory monitoring -,1,229.0,2.603303331566362,2.603303331566362,1.5619819989398172
400,1 and 8,1,215.0,-2.60090506322936,2.60090506322936,1.560543037937616
400,while maintaining quality,1,218.0,2.713740999983672,2.713740999983672,1.5604010749906112
400,45.,1,230.0,-2.7120616254443854,2.7120616254443854,1.5594354346305215
400,days 1 and,1,216.0,-2.5983306083681406,2.5983306083681406,1.5589983650208843
400,snv,1,218.0,2.49089908682282,2.49089908682282,1.5568119292642624
400,122 78 mmhg,1,219.0,-2.7040438724774063,2.7040438724774063,1.5548252266745084
400,the first cycle,1,255.0,-2.8259277131332396,2.8259277131332396,1.5542602422232819
400,ffpe,1,192.0,2.701209810040808,2.701209810040808,1.5531956407734646
400,stable adrenal,1,231.0,2.6995971108020944,2.6995971108020944,1.5522683387112042
400,all cores,1,232.0,2.6993152926591097,2.6993152926591097,1.552106293278988
400,appetite loss -,1,220.0,2.6979665609817802,2.6979665609817802,1.5513307725645236
400,suggests potential,1,193.0,2.584405571340642,2.584405571340642,1.5506433428043853
400,may influence immunotherapy,1,233.0,2.583892741994478,2.583892741994478,1.5503356451966868
400,the diagnostic,1,223.0,-2.5826020632412976,2.5826020632412976,1.5495612379447785
400,1 no fever,1,194.0,2.4771050638021896,2.4771050638021896,1.5481906648763686
400,well-controlled,1,221.0,2.692351244506321,2.692351244506321,1.5481019655911343
400,apices through the,1,222.0,2.6907098954748534,2.6907098954748534,1.5471581898980407
400,to total reads,1,228.0,-2.686396922072818,2.686396922072818,1.5446782301918702
400,gait steady no,1,235.0,2.6827176517363913,2.6827176517363913,1.5425626497484248
400,steady no,1,236.0,2.6827176517363913,2.6827176517363913,1.5425626497484248
400,palpitations or edema,1,256.0,2.6795661976204737,2.6795661976204737,1.5407505636317722
400,none headache,1,257.0,-2.6734183104552534,2.6734183104552534,1.5372155285117706
400,focus on,1,230.0,-2.6727826729051825,2.6727826729051825,1.5368500369204798
400,dysphagia abdominal,1,258.0,-2.6697406415834637,2.6697406415834637,1.5351008689104915
400,identified. mediastinum hilar,1,232.0,-2.5560940966847947,2.5560940966847947,1.5336564580108767
400,70 -,1,239.0,-2.666997802603533,2.666997802603533,1.5335237364970313
400,field no,1,240.0,2.555417561444312,2.555417561444312,1.5332505368665872
400,insomnia 30,1,261.0,-2.6641409565112486,2.6641409565112486,1.531881049993968
400,report patient john,1,262.0,-2.5521718296703164,2.5521718296703164,1.5313030978021898
400,atraumatic. -,1,263.0,-2.662864121900609,2.662864121900609,1.53114687009285
400,atraumatic. - neck,1,265.0,-2.662864121900609,2.662864121900609,1.53114687009285
400,normocephalic atraumatic. -,1,264.0,-2.662864121900609,2.662864121900609,1.53114687009285
400,appointment - return,1,234.0,-2.5483895915563193,2.5483895915563193,1.5290337549337916
400,324 cancer-relevant genes,1,241.0,-2.548278767494652,2.548278767494652,1.5289672604967912
400,no cavitation.,1,235.0,-2.658095509318698,2.658095509318698,1.5284049178582513
400,lung mass specimen,1,202.0,2.4432773769191636,2.4432773769191636,1.5270483605744771
400,- predictive,1,266.0,2.77516909861135,2.77516909861135,1.5263430042362427
400,management - discuss,1,203.0,2.652980453009956,2.652980453009956,1.5254637604807246
400,copy-number assessment,1,268.0,-2.6525939092828836,2.6525939092828836,1.525241497837658
400,visit type established,1,269.0,2.6509964216851247,2.6509964216851247,1.5243229424689466
400,5 100,1,225.0,-2.6467796497577356,2.6467796497577356,1.521898298610698
400,plt 140 k,1,270.0,2.6467414501539688,2.6467414501539688,1.521876333838532
400,symptom burden,1,243.0,-2.5364312655099446,2.5364312655099446,1.5218587593059667
400,a new,1,238.0,-2.6440637199861534,2.6440637199861534,1.520336638992038
400,gerd,1,204.0,-2.5270755828770897,2.5270755828770897,1.5162453497262538
400,loss - severity,1,240.0,2.6363520585907323,2.6363520585907323,1.515902433689671
400,indicated at this,1,271.0,2.636003164775469,2.636003164775469,1.5157018197458945
400,peripheral edema.,1,245.0,-2.634041470830198,2.634041470830198,1.5145738457273636
400,loss-of-function tp53 r273c,1,272.0,-2.5196249269886803,2.5196249269886803,1.5117749561932081
400,encounter type follow-up,1,248.0,2.5175770855445347,2.5175770855445347,1.5105462513267207
400,ago. she,1,226.0,-2.5978380757515005,2.5978380757515005,1.5076738832486387
400,applicable core,1,275.0,-2.740440571114506,2.740440571114506,1.5072423141129783
400,not applicable core,1,274.0,-2.740440571114506,2.740440571114506,1.5072423141129783
400,none vision changes,1,242.0,-2.7360245419784603,2.7360245419784603,1.5048134980881533
400,next appointment,1,243.0,-2.6158416067729693,2.6158416067729693,1.5041089238944572
400,pet ct demonstrated,1,228.0,-2.6109066286491873,2.6109066286491873,1.5012713114732825
400,in feet,1,277.0,-2.608246411187507,2.608246411187507,1.4997416864328164
400,pending -,1,209.0,2.499481876938435,2.499481876938435,1.499689126163061
400,system positive,1,278.0,-2.607677732538271,2.607677732538271,1.4994146962095058
400,inhibitors e.g. sotorasib,1,249.0,2.7253271589401256,2.7253271589401256,1.4989299374170693
400,masses.,1,279.0,2.496344169530467,2.496344169530467,1.4978065017182802
400,- fixation formalin-fixed,1,280.0,-2.60453285297971,2.60453285297971,1.497606390463333
400,harbors,1,245.0,2.6020498994273122,2.6020498994273122,1.4961786921707043
400,specimen type bronchoscopic,1,246.0,-2.6010832249401865,2.6010832249401865,1.4956228543406072
400,type bronchoscopic,1,247.0,-2.6010832249401865,2.6010832249401865,1.4956228543406072
400,discomfort. -,1,251.0,-2.5954476816109486,2.5954476816109486,1.4923824169262954
400,and pembrolizumab 200,1,282.0,-2.5944779349158296,2.5944779349158296,1.4918248125766018
400,post-radiation changes,1,248.0,2.5931437351077036,2.5931437351077036,1.4910576476869295
400,findings consistent,1,249.0,-2.5863519879849517,2.5863519879849517,1.487152393091347
400,findings consistent with,1,250.0,-2.5863519879849517,2.5863519879849517,1.487152393091347
400,at 3,1,284.0,2.5862829766144633,2.5862829766144633,1.4871127115533163
400,with ipsilateral hilar,1,251.0,-2.584628401594622,2.584628401594622,1.4861613309169075
400,fatigue no fever,1,285.0,-2.584391594631233,2.584391594631233,1.4860251669129587
400,positive -,1,252.0,-2.6977984889596454,2.6977984889596454,1.483789168927805
400,1-49%,1,252.0,-2.579884307545338,2.579884307545338,1.4834334768385693
400,back pain.,1,217.0,2.5790918888459555,2.5790918888459555,1.4829778360864243
400,formation,1,254.0,-2.57679162767482,2.57679162767482,1.4816551859130216
400,--- signature date,1,287.0,-2.467074628158901,2.467074628158901,1.4802447768953406
400,first-line carboplatin,1,218.0,-2.46667863254658,2.46667863254658,1.480007179527948
400,alcohol 1-2,1,288.0,-2.69077771004867,2.69077771004867,1.4799277405267686
400,--- signature,1,255.0,-2.690071314252145,2.690071314252145,1.47953922283868
400,father lung cancer,1,236.0,2.5726085542224166,2.5726085542224166,1.4792499186778894
400,metastatic lung,1,256.0,-2.5718227952585337,2.5718227952585337,1.4787981072736567
400,breast cancer,1,237.0,-2.686377703616717,2.686377703616717,1.4775077369891945
400,molecular identifiers,1,257.0,2.6810892095432552,2.6810892095432552,1.4745990652487906
400,unique molecular identifiers,1,258.0,2.6810892095432552,2.6810892095432552,1.4745990652487906
400,metastases .,1,239.0,-2.6795210230895403,2.6795210230895403,1.4737365626992474
400,suvmax 4.5,1,254.0,-2.5596422542092876,2.5596422542092876,1.4717942961703403
400,the high pd-l1,1,255.0,2.6751084649314905,2.6751084649314905,1.47130965571232
400,supple no cervical,1,256.0,2.6745587060565192,2.6745587060565192,1.4710072883310856
400,limited upper abdominal,1,223.0,-2.557506268975501,2.557506268975501,1.470566104660913
400,fixed,1,241.0,2.6723786026297827,2.6723786026297827,1.4698082314463805
400,global health 65,1,257.0,-2.6723386847341057,2.6723386847341057,1.4697862766037584
400,health 65,1,258.0,-2.6723386847341057,2.6723386847341057,1.4697862766037584
400,performed 2 weeks,1,259.0,-2.555521543545414,2.555521543545414,1.4694248875386131
400,pelvis performed 2,1,290.0,-2.6714440801567125,2.6714440801567125,1.469294244086192
400,analgesic,1,242.0,-2.6701800443393484,2.6701800443393484,1.4685990243866418
400,measuring 2.1 cm,1,225.0,-2.5528501479969736,2.5528501479969736,1.4678888350982597
400,diagnosed non-small,1,227.0,2.668817785745237,2.668817785745237,1.4678497821598806
400,diagnosed non-small cell,1,226.0,2.668817785745237,2.668817785745237,1.4678497821598806
400,cycle 5,1,228.0,2.666921827155837,2.666921827155837,1.4668070049357105
400,partially relieved,1,229.0,2.441885387479259,2.441885387479259,1.4651312324875554
400,he continues to,1,243.0,2.5471685959751422,2.5471685959751422,1.4646219426857066
400,pain controlled,1,244.0,2.660595752106807,2.660595752106807,1.463327663658744
400,1.25,1,260.0,2.5428820021477345,2.5428820021477345,1.4621571512349472
400,disease activity.,1,230.0,-2.5401684654401158,2.5401684654401158,1.4605968676280665
400,and 8,1,264.0,-2.5391121790885527,2.5391121790885527,1.4599895029759178
400,retroperitoneum -,1,245.0,2.651535779385065,2.651535779385065,1.4583446786617857
400,generated by the,1,261.0,-2.651395210796424,2.651395210796424,1.4582673659380332
400,m administered,1,268.0,2.6486869891504083,2.6486869891504083,1.4567778440327248
400,mg m administered,1,269.0,2.6486869891504083,2.6486869891504083,1.4567778440327248
400,known drug allergies.,1,262.0,2.6467614995580235,2.6467614995580235,1.455718824756913
400,- patient expressed,1,231.0,-2.530221683411343,2.530221683411343,1.4548774679615222
400,planned,1,294.0,2.6448312003938352,2.6448312003938352,1.4546571602166094
400,new lymphadenopathy.,1,271.0,-2.6400548528001258,2.6400548528001258,1.4520301690400692
400,lytic lesions,1,276.0,2.5191962882294727,2.5191962882294727,1.4485378657319468
400,axial images obtained,1,247.0,2.6327892617301223,2.6327892617301223,1.4480340939515675
400,dyspnea at,1,248.0,2.517591558387314,2.517591558387314,1.4476151460727056
400,persistent cough,1,250.0,-2.750288231423667,2.750288231423667,1.443901321497425
400,after intravenous injection,1,235.0,2.5103210203981003,2.5103210203981003,1.4434345867289076
400,after three,1,266.0,2.747138702797239,2.747138702797239,1.4422478189685504
400,pancreas,1,251.0,2.5077815649291897,2.5077815649291897,1.441974399834284
400,dob sex,1,298.0,-2.503940190357315,2.503940190357315,1.4397656094554558
400,- resolved with,1,278.0,-2.501228216579098,2.501228216579098,1.4382062245329812
400,mediastinum hilar,1,299.0,-2.5009753881731145,2.5009753881731145,1.4380608481995407
400,redacted referring,1,301.0,2.614556073909113,2.614556073909113,1.4380058406500122
400,redacted referring physician,1,300.0,2.614556073909113,2.614556073909113,1.4380058406500122
400,pulmonary pathology.,1,236.0,-2.6144705453746364,2.6144705453746364,1.4379587999560501
400,capmatinib tepotinib have,1,279.0,-2.614012410439555,2.614012410439555,1.4377068257417553
400,13.2 g,1,304.0,-2.6124922748705255,2.6124922748705255,1.436870751178789
400,ng ml.,1,252.0,-2.6121778997824383,2.6121778997824383,1.4366978448803411
400,nsclc after,1,253.0,2.6103973082099756,2.6103973082099756,1.4357185195154867
400,mediastinal mass,1,305.0,2.4921232394760646,2.4921232394760646,1.432970862698737
400,work-up for newly,1,257.0,2.5973793105415712,2.5973793105415712,1.4285586207978642
400,visualized on the,1,281.0,-2.7202750853822315,2.7202750853822315,1.4281444198256712
400,normal attenuation,1,267.0,2.481440368007432,2.481440368007432,1.4268282116042734
400,- next-generation,1,240.0,2.592750496801614,2.592750496801614,1.4260127732408878
400,- next-generation sequencing,1,241.0,2.592750496801614,2.592750496801614,1.4260127732408878
400,adrenal glands -,1,258.0,2.5890958089731746,2.5890958089731746,1.4240026949352462
400,glands -,1,259.0,2.5890958089731746,2.5890958089731746,1.4240026949352462
400,a more,1,269.0,-2.588353578957172,2.588353578957172,1.4235944684264448
400,interfere with,1,270.0,2.587283551366735,2.587283551366735,1.4230059532517045
400,coronary artery,1,260.0,-2.586581855258824,2.586581855258824,1.4226200203923534
400,eortc qlq-c30 physical,1,271.0,-2.586165938974655,2.586165938974655,1.4223912664360605
400,msi stable,1,261.0,2.586081664168297,2.586081664168297,1.4223449152925633
400,and 8 of,1,273.0,-2.583133505146619,2.583133505146619,1.4207234278306404
400,in the neck,1,286.0,-2.582667896620105,2.582667896620105,1.420467343141058
400,100 emotional,1,277.0,-2.577861026211676,2.577861026211676,1.4178235644164219
400,100 role,1,276.0,-2.577861026211676,2.577861026211676,1.4178235644164219
400,levels.,1,242.0,2.576745232627166,2.576745232627166,1.4172098779449414
400,normal hgb 13.2,1,307.0,-2.5759685697429275,2.5759685697429275,1.4167827133586102
400,- pulmonary nodules,1,308.0,-2.698151908858188,2.698151908858188,1.4165297521505484
400,he remains,1,244.0,2.570996337330095,2.570996337330095,1.4140479855315524
400,thyroid breast,1,264.0,-2.6926653750992604,2.6926653750992604,1.4136493219271116
400,coverage 800,1,279.0,2.4551992641793587,2.4551992641793587,1.4117395769031311
400,patient has,1,265.0,2.5662313626397384,2.5662313626397384,1.4114272494518563
400,consider erythropoiesis-stimulating agent,1,267.0,-2.6789486145301833,2.6789486145301833,1.406448022628346
400,fdg-avid suvmax,1,281.0,-2.5571419925824435,2.5571419925824435,1.4064280959203441
400,25 100 insomnia,1,268.0,-2.674911482838339,2.674911482838339,1.4043285284901277
400,multiplanar reconstructions in,1,269.0,2.67176087219714,2.67176087219714,1.4026744579034984
400,d 600,1,289.0,-2.667941337525204,2.667941337525204,1.4006692022007319
400,3. skoulidis f,1,270.0,2.5460011494131627,2.5460011494131627,1.4003006321772395
400,study contrast-enhanced ct,1,271.0,2.6669131617443678,2.6669131617443678,1.4001294099157928
400,gene alteration,1,282.0,2.434043997244859,2.434043997244859,1.3995752984157939
400,multifactorial cancer-related,1,272.0,-2.665433838688834,2.665433838688834,1.3993527653116378
400,smoker 30-pack-year history,1,247.0,2.665201710951155,2.665201710951155,1.3992308982493562
400,alt 24,1,283.0,2.5436227921977497,2.5436227921977497,1.3989925357087625
400,windows -,1,314.0,2.542639976950149,2.542639976950149,1.398451987322582
400,known lytic lesions,1,291.0,2.4319244246942997,2.4319244246942997,1.3983565441992223
400,provide patient with,1,315.0,-2.542338758613098,2.542338758613098,1.398286317237204
400,- intermediate,1,284.0,2.5417902617985395,2.5417902617985395,1.3979846439891968
400,given radiographic,1,248.0,-2.4298003370221286,2.4298003370221286,1.3971351937877239
400,indication -,1,316.0,2.5364967410890538,2.5364967410890538,1.3950732075989798
400,earlier visit,1,285.0,2.6571343166627086,2.6571343166627086,1.3949955162479217
400,earlier visit if,1,286.0,2.6571343166627086,2.6571343166627086,1.3949955162479217
400,4.2 k l,1,273.0,2.5348345038764646,2.5348345038764646,1.3941589771320557
400,resolved.,1,249.0,-2.423918259347782,2.423918259347782,1.3937529991249744
400,pet ct showed,1,274.0,2.5297137636633327,2.5297137636633327,1.3913425700148332
400,continues to,1,293.0,2.6491344022630567,2.6491344022630567,1.3907955611881047
400,seizures dermatologic none,1,318.0,-2.6483264891819775,2.6483264891819775,1.390371406820538
400,nodules identified. mediastinum,1,294.0,-2.524543137765993,2.524543137765993,1.3884987257712962
400,diagnosed one,1,276.0,-2.5243594314202396,2.5243594314202396,1.3883976872811319
400,interested in,1,296.0,2.51898273378001,2.51898273378001,1.3854405035790056
400,1.0 cm 0.9,1,319.0,-2.63624942426587,2.63624942426587,1.3840309477395814
400,pelvis in 6,1,277.0,2.6360199277059877,2.6360199277059877,1.3839104620456433
400,chemotherapy iv,1,291.0,2.6357307319596117,2.6357307319596117,1.383758634278796
400,greatest dimension.,1,298.0,-2.514742457580363,2.514742457580363,1.3831083516691998
400,in greatest dimension.,1,297.0,-2.514742457580363,2.514742457580363,1.3831083516691998
400,laboratory <new,1,252.0,2.513426595763121,2.513426595763121,1.3823846276697167
400,laboratory <new note>,1,253.0,2.513426595763121,2.513426595763121,1.3823846276697167
400,limits. - cmp,1,292.0,-2.5092165852656616,2.5092165852656616,1.380069121896114
400,certain,1,299.0,-2.627281357010527,2.627281357010527,1.3793227124305263
400,- pd-l1 ihc,1,293.0,2.6263124690989805,2.6263124690989805,1.3788140462769645
400,abdomen soft mildly,1,294.0,-2.505783704809261,2.505783704809261,1.3781810376450936
400,days 1,1,300.0,-2.5031254012459336,2.5031254012459336,1.3767189706852636
400,3 months,1,295.0,2.6210191938931335,2.6210191938931335,1.376035076793895
400,tender,1,296.0,-2.498968813489032,2.498968813489032,1.3744328474189678
400,soft mildly,1,297.0,-2.4981017247447617,2.4981017247447617,1.3739559486096191
400,radiographic findings,1,298.0,-2.4958251397862483,2.4958251397862483,1.3727038268824368
400,forming irregular angulated,1,280.0,-2.6144515950081195,2.6144515950081195,1.3725870873792625
400,moist neck supple,1,255.0,2.386246286199447,2.386246286199447,1.372091614564682
400,pre-chemo,1,302.0,-2.6133561698124503,2.6133561698124503,1.372011989151536
400,nausea consider adding,1,258.0,2.4924701314109328,2.4924701314109328,1.3708585722760132
400,pd-l1 1-49%,1,299.0,-2.606804944419663,2.606804944419663,1.3685725958203228
400,120 kvp,1,259.0,-2.6057586146647984,2.6057586146647984,1.368023272699019
400,hemorrhagic. -,1,282.0,-2.6053628632761314,2.6053628632761314,1.3678155032199688
400,measuring 2.1,1,261.0,-2.4854679842540763,2.4854679842540763,1.367007391339742
400,13.2 g dl,1,324.0,-2.603121454150899,2.603121454150899,1.3666387634292216
400,related to,1,300.0,2.4833527567364317,2.4833527567364317,1.3658440162050376
400,musculoskeletal no new,1,262.0,2.4833482826699007,2.4833482826699007,1.3658415554684455
400,pulses intact,1,283.0,-2.483238522628642,2.483238522628642,1.3657811874457533
400,kvp,1,264.0,-2.5983542873964196,2.5983542873964196,1.36413600088312
400,low tumor,1,284.0,-2.595627543840731,2.595627543840731,1.3627044605163836
400,and copy-number,1,325.0,-2.72502747282843,2.72502747282843,1.362513736414215
400,- bp 128,1,326.0,2.593591110464745,2.593591110464745,1.3616353329939908
400,elsewhere in the,1,327.0,-2.592170397792489,2.592170397792489,1.3608894588410565
400,segment of,1,287.0,-2.473612915141832,2.473612915141832,1.3604871033280075
400,segment of the,1,286.0,-2.473612915141832,2.473612915141832,1.3604871033280075
400,elsewhere in,1,328.0,-2.590322823728947,2.590322823728947,1.3599194824576968
400,4. supportive,1,288.0,-2.4693042298019,2.4693042298019,1.358117326391045
400,examination system,1,292.0,2.5833209323693835,2.5833209323693835,1.3562434894939261
400,examination system findings,1,293.0,2.5833209323693835,2.5833209323693835,1.3562434894939261
400,physical examination system,1,291.0,2.5833209323693835,2.5833209323693835,1.3562434894939261
400,measures -,1,302.0,-2.5831642721323784,2.5831642721323784,1.3561612428694985
400,chemotherapy iv infusion,1,303.0,2.582675722282946,2.582675722282946,1.3559047541985465
400,review vaccination,1,309.0,2.580676479529068,2.580676479529068,1.3548551517527605
400,review vaccination status,1,308.0,2.580676479529068,2.580676479529068,1.3548551517527605
400,in the emr.,1,331.0,-2.5800565870255947,2.5800565870255947,1.354529708188437
400,g sc on,1,332.0,-2.461277598981579,2.461277598981579,1.3537026794398686
400,changes,1,305.0,2.4608059086371816,2.4608059086371816,1.35344324975045
400,intact strength,1,295.0,2.577495279630855,2.577495279630855,1.3531850218061985
400,necrosis is identified.,1,333.0,-2.5774376386034366,2.5774376386034366,1.353154760266804
400,identified -,1,268.0,-2.57713663469706,2.57713663469706,1.3529967332159563
400,dl and,1,296.0,-2.5765946155289843,2.5765946155289843,1.3527121731527165
400,metastatic nsclc adenocarcinoma,1,334.0,2.705186290361932,2.705186290361932,1.352593145180966
400,30-pack-year history quit,1,269.0,2.575143763306262,2.575143763306262,1.3519504757357872
400,robust,1,335.0,2.573941453915208,2.573941453915208,1.351319263305484
400,daily allergies,1,297.0,-2.7015716688181133,2.7015716688181133,1.3507858344090566
400,3 nad,1,270.0,2.5720455631629826,2.5720455631629826,1.3503239206605657
400,oriented 3 nad,1,271.0,2.5720455631629826,2.5720455631629826,1.3503239206605657
400,- neurologic peripheral,1,337.0,2.5717484402251625,2.5717484402251625,1.35016793111821
400,driver with,1,310.0,-2.570444890432839,2.570444890432839,1.3494835674772403
400,mother deceased breast,1,338.0,-2.5703125403959723,2.5703125403959723,1.3494140837078852
400,- mediastinal lymph,1,307.0,-2.5697612470264075,2.5697612470264075,1.3491246546888638
400,qlq-c30 physical,1,308.0,-2.5686280906994785,2.5686280906994785,1.348529747617226
400,tolerated and,1,299.0,2.5633514787115974,2.5633514787115974,1.3457595263235884
400,and hilar nodes,1,339.0,-2.3397629652707828,2.3397629652707828,1.3453637050307
400,size reduction,1,273.0,2.4454591976938787,2.4454591976938787,1.3450025587316334
400,hepatic toxicity,1,274.0,-2.4452023484784693,2.4452023484784693,1.3448612916631582
400,focal deficits. ---,1,311.0,-2.4422323555739816,2.4422323555739816,1.34322779556569
400,2 weeks after,1,312.0,-2.4416634038970737,2.4416634038970737,1.3429148721433906
400,weeks ago -,1,313.0,-2.557364053022423,2.557364053022423,1.3426161278367719
400,immunotherapy-containing,1,340.0,-2.556903601673022,2.556903601673022,1.3423743908783365
400,- father lung,1,301.0,2.4399105595337813,2.4399105595337813,1.3419508077435798
400,additional focal,1,314.0,2.5526536918652147,2.5526536918652147,1.3401431882292376
400,- bp,1,343.0,2.551313307947534,2.551313307947534,1.3394394866724553
400,right paratracheal station,1,315.0,-2.433118945631075,2.433118945631075,1.3382154200970915
400,diagnosed at 68,1,344.0,2.4317486464983693,2.4317486464983693,1.3374617555741033
400,overall functional status,1,312.0,2.4315556837964856,2.4315556837964856,1.3373556260880672
400,growth of,1,304.0,-2.5453392155640233,2.5453392155640233,1.336303088171112
400,5 pemetrexed 500,1,314.0,-2.545302860410879,2.545302860410879,1.3362840017157112
400,abdominal metastatic,1,345.0,2.6719258963131796,2.6719258963131796,1.3359629481565898
400,96413 chemotherapy,1,315.0,2.542649678198348,2.542649678198348,1.3348910810541326
400,medications - none,1,346.0,-2.5426474563273893,2.5426474563273893,1.334889914571879
400,- pd-l1 tumor,1,347.0,-2.321453774671886,2.321453774671886,1.3348359204363345
400,resolution of,1,316.0,2.5409111510529043,2.5409111510529043,1.3339783543027746
400,systemic therapy options,1,350.0,2.538147481879115,2.538147481879115,1.3325274279865353
400,cea in 1,1,276.0,-2.664466873410782,2.664466873410782,1.332233436705391
400,focal lesions.,1,278.0,2.5336117956867885,2.5336117956867885,1.3301461927355638
400,- skin,1,306.0,2.533478437420902,2.533478437420902,1.3300761796459732
400,- fda-approved kras,1,307.0,2.659880044275752,2.659880044275752,1.329940022137876
400,at age 64,1,317.0,-2.417821222981144,2.417821222981144,1.3298016726396293
400,type bronchoscopic core,1,318.0,-2.5322194293074736,2.5322194293074736,1.3294152003864235
400,ct performed 2,1,319.0,-2.6569950561695617,2.6569950561695617,1.3284975280847808
400,pd-l1 >=,1,279.0,2.5295478177586355,2.5295478177586355,1.3280126043232834
400,1.2 cm unchanged,1,320.0,-2.4139292085130744,2.4139292085130744,1.327661064682191
400,joint swelling neurologic,1,319.0,-2.6549053549507904,2.6549053549507904,1.3274526774753952
400,at 3 ml,1,351.0,2.527776823205784,2.527776823205784,1.3270828321830364
400,- right paratracheal,1,321.0,-2.6521708546696217,2.6521708546696217,1.3260854273348108
400,parietal,1,310.0,-2.6516954944022557,2.6516954944022557,1.3258477472011279
400,signature date to,1,280.0,-2.4098037972569424,2.4098037972569424,1.3253920884913184
400,and consider low-dose,1,320.0,2.517585685597514,2.517585685597514,1.3217324849386944
400,view -,1,325.0,-2.6399361679325852,2.6399361679325852,1.3199680839662926
400,suggests a,1,326.0,-2.3968951418133395,2.3968951418133395,1.3182923279973369
400,iodinated contrast 350,1,311.0,-2.5093930293999263,2.5093930293999263,1.3174313404349611
400,55 100 cognitive,1,327.0,2.5080715145657826,2.5080715145657826,1.3167375451470356
400,pemetrexed.,1,328.0,-2.5080575396171176,2.5080575396171176,1.3167302082989865
400,average,1,282.0,2.6326175555191296,2.6326175555191296,1.3163087777595648
400,45 nausea,1,283.0,2.388227805343814,2.388227805343814,1.3135252929390977
400,visit if new,1,321.0,2.626211837144051,2.626211837144051,1.3131059185720255
400,or gemcitabine,1,322.0,-2.3868656037617053,2.3868656037617053,1.312776082068938
400,- 96413 chemotherapy,1,323.0,2.498453387292911,2.498453387292911,1.3116880283287782
400,the primary,1,359.0,-2.760724297244492,2.760724297244492,1.3113440411911337
400,for eligibility,1,360.0,2.4968737597993313,2.4968737597993313,1.3108587238946487
400,------ ------------------- ----------------,1,330.0,-2.4965908229950085,2.4965908229950085,1.3107101820723792
400,now 1.2 cm,1,286.0,2.495943077460587,2.495943077460587,1.310370115666808
400,------------------- constitutional,1,331.0,-2.620094278391454,2.620094278391454,1.310047139195727
400,contrast 350,1,315.0,-2.493460998873538,2.493460998873538,1.3090670244086071
400,contrast 350 mg,1,316.0,-2.493460998873538,2.493460998873538,1.3090670244086071
400,medications current -,1,324.0,2.4931615708031214,2.4931615708031214,1.3089098246716384
400,anxiety about disease,1,318.0,-2.6150248528086935,2.6150248528086935,1.3075124264043467
400,he was hospitalized,1,319.0,2.4904730228931875,2.4904730228931875,1.3074983370189233
400,initiate primary,1,332.0,2.49027837141588,2.49027837141588,1.3073961449933367
400,may represent,1,287.0,2.3756914864285794,2.3756914864285794,1.3066303175357188
400,resolved . -,1,326.0,2.611582788214368,2.611582788214368,1.305791394107184
400,fatigue 45 nausea,1,288.0,2.373503794008916,2.373503794008916,1.3054270867049038
400,--------------------------------,1,333.0,2.6102642593731296,2.6102642593731296,1.3051321296865648
400,normal limits. -,1,327.0,-2.485515325926252,2.485515325926252,1.3048955461112821
400,low-grade fdg,1,292.0,-2.608508419582908,2.608508419582908,1.304254209791454
400,nodule 1.5 cm,1,293.0,-2.606409651545202,2.606409651545202,1.303204825772601
400,r273h cdkn2a homozygous,1,328.0,-2.6062137260389746,2.6062137260389746,1.3031068630194873
